id,zip,lat,lng,population,timezone,city,state,type
42822,22320,38.790077,-77.09554,,America/New_York,Alexandria,VA,non-geographic
42823,22321,38.790077,-77.09554,,America/New_York,Alexandria,VA,non-geographic
42824,22331,38.790077,-77.09554,,America/New_York,Alexandria,VA,non-geographic
42825,22332,38.790077,-77.09554,,America/New_York,Alexandria,VA,non-geographic
42826,22333,38.790077,-77.09554,,America/New_York,Alexandria,VA,non-geographic
42827,22334,38.790077,-77.09554,,America/New_York,Alexandria,VA,non-geographic
42828,22336,38.790077,-77.09554,,America/New_York,Alexandria,VA,non-geographic
42829,22350,38.790077,-77.09554,,America/New_York,Alexandria,VA,non-geographic
42831,22402,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42832,22403,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42833,22404,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42838,22412,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42840,22428,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42841,22430,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42848,22442,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42850,22446,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42852,22451,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42854,22456,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42856,22461,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42857,22463,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42859,22471,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42864,22481,38.1371,-77.0923,,America/New_York,Fredericksburg,VA,non-geographic
42868,22501,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42871,22507,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42875,22513,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42877,22517,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42879,22523,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42880,22524,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42881,22526,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42882,22528,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42884,22530,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42890,22544,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42891,22545,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42893,22547,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42896,22552,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42899,22555,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42901,22558,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42903,22565,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42905,22570,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42908,22577,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42910,22579,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42912,22581,38.04535,-77.12323,,America/New_York,Port Royal,VA,non-geographic
42916,22604,39.035797,-78.23577,,America/New_York,Chester Gap,VA,non-geographic
42920,22622,39.035797,-78.23577,,America/New_York,Chester Gap,VA,non-geographic
42924,22626,39.035797,-78.23577,,America/New_York,Chester Gap,VA,non-geographic
42928,22638,39.035797,-78.23577,,America/New_York,Chester Gap,VA,non-geographic
42937,22649,39.035797,-78.23577,,America/New_York,Chester Gap,VA,non-geographic
42958,22721,38.52509,-78.02594,,America/New_York,Brightwood,VA,non-geographic
42976,22739,38.52509,-78.02594,,America/New_York,Brightwood,VA,non-geographic
42983,22748,38.52509,-78.02594,,America/New_York,Brightwood,VA,non-geographic
42987,22803,38.555866,-78.77431,,America/New_York,Harrisonburg,VA,non-geographic
43000,22833,38.555866,-78.77431,,America/New_York,Harrisonburg,VA,non-geographic
43011,22848,38.555866,-78.77431,,America/New_York,Harrisonburg,VA,non-geographic
43020,22905,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43021,22906,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43022,22907,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43024,22909,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43025,22910,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43030,22924,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43031,22929,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43042,22945,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43048,22953,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43049,22954,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43056,22965,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43066,22987,38.009407,-78.61607,,America/New_York,Charlottesville,VA,non-geographic
43068,23001,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43070,23003,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43075,23014,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43077,23017,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43078,23018,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43086,23031,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43096,23054,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43099,23058,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43105,23064,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43108,23067,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43123,23090,37.5974,-77.25607,,America/New_York,Glen Allen,VA,non-geographic
43127,23101,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43130,23105,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43132,23107,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43140,23115,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43147,23125,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43149,23127,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43153,23131,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43164,23154,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43165,23155,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43169,23162,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43173,23170,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43178,23178,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43181,23183,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43182,23184,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43184,23186,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43185,23187,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43187,23190,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43188,23191,37.5565,-77.183304,,America/New_York,Mechanicsville,VA,non-geographic
43190,23218,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43204,23232,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43211,23240,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43212,23241,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43213,23242,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43214,23249,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43216,23255,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43217,23260,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43218,23261,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43219,23266,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43220,23269,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43221,23270,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43222,23272,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43223,23273,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43224,23274,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43225,23275,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43226,23276,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43227,23278,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43228,23279,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43229,23280,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43230,23282,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43232,23285,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43233,23286,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43234,23288,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43235,23289,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43236,23290,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43237,23291,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43238,23292,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43239,23293,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43241,23295,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43242,23297,37.545193,-77.48148,,America/New_York,Richmond,VA,non-geographic
43252,23313,37.384247,-75.92733,,America/New_York,Chesapeake,VA,non-geographic
43262,23326,37.384247,-75.92733,,America/New_York,Chesapeake,VA,non-geographic
43263,23327,37.384247,-75.92733,,America/New_York,Chesapeake,VA,non-geographic
43264,23328,37.384247,-75.92733,,America/New_York,Chesapeake,VA,non-geographic
43267,23341,37.384247,-75.92733,,America/New_York,Chesapeake,VA,non-geographic
43268,23345,37.384247,-75.92733,,America/New_York,Chesapeake,VA,non-geographic
43278,23396,37.384247,-75.92733,,America/New_York,Chesapeake,VA,non-geographic
43279,23397,37.384247,-75.92733,,America/New_York,Chesapeake,VA,non-geographic
43281,23399,37.384247,-75.92733,,America/New_York,Chesapeake,VA,non-geographic
43283,23404,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43289,23412,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43296,23419,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43301,23424,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43304,23429,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43306,23431,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43314,23439,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43318,23443,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43319,23450,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43327,23458,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43332,23463,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43334,23465,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43335,23466,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43336,23467,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43337,23468,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43338,23471,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43339,23479,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43341,23482,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43342,23483,37.258686,-76.01473,,America/New_York,Virginia Beach,VA,non-geographic
43346,23500,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43347,23501,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43352,23506,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43358,23512,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43360,23514,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43361,23515,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43364,23519,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43365,23520,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43366,23521,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43368,23529,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43369,23530,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43370,23541,36.88798,-76.27318,,America/New_York,Norfolk,VA,non-geographic
43372,23600,37.07201,-76.42021,,America/New_York,Hampton,VA,non-geographic
43381,23609,37.07201,-76.42021,,America/New_York,Hampton,VA,non-geographic
43382,23612,37.07201,-76.42021,,America/New_York,Hampton,VA,non-geographic
43383,23628,37.07201,-76.42021,,America/New_York,Hampton,VA,non-geographic
43384,23630,37.07201,-76.42021,,America/New_York,Hampton,VA,non-geographic
43385,23631,37.07201,-76.42021,,America/New_York,Hampton,VA,non-geographic
43387,23653,37.07201,-76.42021,,America/New_York,Hampton,VA,non-geographic
43397,23670,37.07201,-76.42021,,America/New_York,Hampton,VA,non-geographic
43403,23694,37.07201,-76.42021,,America/New_York,Hampton,VA,non-geographic
43409,23705,36.834564,-76.3321,,America/New_York,Portsmouth,VA,non-geographic
43415,23804,36.952515,-77.336,,America/New_York,Petersburg,VA,non-geographic
43417,23806,36.952515,-77.336,,America/New_York,Petersburg,VA,non-geographic
43419,23822,36.952515,-77.336,,America/New_York,Petersburg,VA,non-geographic
43421,23825,36.952515,-77.336,,America/New_York,Petersburg,VA,non-geographic
43452,23873,36.952515,-77.336,,America/New_York,Petersburg,VA,non-geographic
43475,23911,37.00194,-78.36645,,America/New_York,Farmville,VA,non-geographic
43490,23939,37.00194,-78.36645,,America/New_York,Farmville,VA,non-geographic
43491,23941,37.00194,-78.36645,,America/New_York,Farmville,VA,non-geographic
43512,24000,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43513,24001,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43514,24002,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43515,24003,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43516,24004,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43517,24005,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43518,24006,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43519,24007,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43520,24008,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43521,24009,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43522,24010,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43534,24023,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43535,24024,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43536,24025,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43537,24026,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43538,24027,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43539,24028,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43540,24029,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43541,24030,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43542,24031,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43543,24032,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43544,24033,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43545,24034,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43546,24035,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43547,24036,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43548,24037,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43549,24038,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43550,24040,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43551,24042,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43552,24043,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43553,24044,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43554,24045,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43555,24048,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43556,24050,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43564,24062,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43565,24063,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43570,24068,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43591,24094,37.202526,-80.07722,,America/New_York,Roanoke,VA,non-geographic
43597,24111,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43599,24113,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43600,24114,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43601,24115,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43606,24126,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43610,24130,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43621,24143,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43622,24146,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43629,24155,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43630,24156,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43631,24157,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43641,24177,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43642,24178,37.07392,-80.18393,,America/New_York,Westlake Corner,VA,non-geographic
43648,24203,36.849144,-82.51115,,America/New_York,Bristol,VA,non-geographic
43649,24205,36.849144,-82.51115,,America/New_York,Bristol,VA,non-geographic
43650,24209,36.849144,-82.51115,,America/New_York,Bristol,VA,non-geographic
43653,24212,36.849144,-82.51115,,America/New_York,Bristol,VA,non-geographic
43654,24215,36.849144,-82.51115,,America/New_York,Bristol,VA,non-geographic
43657,24218,36.849144,-82.51115,,America/New_York,Bristol,VA,non-geographic
43693,24285,36.849144,-82.51115,,America/New_York,Bristol,VA,non-geographic
43694,24289,36.849144,-82.51115,,America/New_York,Bristol,VA,non-geographic
43731,24373,36.84648,-81.1649,,America/New_York,Emory,VA,non-geographic
43736,24379,36.84648,-81.1649,,America/New_York,Emory,VA,non-geographic
43741,24402,38.059303,-79.34883,,America/New_York,Fairfield,VA,non-geographic
43742,24407,38.059303,-79.34883,,America/New_York,Fairfield,VA,non-geographic
43757,24438,38.059303,-79.34883,,America/New_York,Fairfield,VA,non-geographic
43769,24463,38.059303,-79.34883,,America/New_York,Fairfield,VA,non-geographic
43773,24468,38.059303,-79.34883,,America/New_York,Fairfield,VA,non-geographic
43779,24475,38.059303,-79.34883,,America/New_York,Fairfield,VA,non-geographic
43793,24505,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43794,24506,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43795,24512,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43796,24513,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43797,24514,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43810,24533,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43812,24535,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43818,24543,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43819,24544,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43838,24576,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43844,24585,37.14327,-79.12205,,America/New_York,Lynchburg,VA,non-geographic
43863,24608,37.19271,-81.76461,,America/New_York,Raven,VA,non-geographic
43868,24618,37.19271,-81.76461,,America/New_York,Raven,VA,non-geographic
43869,24619,37.19271,-81.76461,,America/New_York,Raven,VA,non-geographic
43872,24624,37.19271,-81.76461,,America/New_York,Raven,VA,non-geographic
43873,24627,37.19271,-81.76461,,America/New_York,Raven,VA,non-geographic
43874,24628,37.19271,-81.76461,,America/New_York,Raven,VA,non-geographic
43881,24640,37.19271,-81.76461,,America/New_York,Raven,VA,non-geographic
43884,24647,37.19271,-81.76461,,America/New_York,Raven,VA,non-geographic
43889,24658,37.19271,-81.76461,,America/New_York,Raven,VA,non-geographic
43891,24710,37.412914,-81.2307,,America/New_York,Bramwell,WV,non-geographic
43901,24732,37.412914,-81.2307,,America/New_York,Bramwell,WV,non-geographic
43909,24751,37.412914,-81.2307,,America/New_York,Bramwell,WV,non-geographic
43918,24820,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43919,24821,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43922,24824,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43923,24825,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43927,24829,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43930,24832,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43934,24841,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43935,24842,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43945,24852,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43949,24856,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43951,24859,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43964,24877,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43970,24883,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43974,24889,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43978,24896,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43979,24897,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43981,24899,37.456978,-81.60565,,America/New_York,Gary,WV,non-geographic
43983,24902,38.036522,-80.24224,,America/New_York,Green Bank,WV,non-geographic
43987,24917,38.036522,-80.24224,,America/New_York,Green Bank,WV,non-geographic
43989,24919,38.036522,-80.24224,,America/New_York,Green Bank,WV,non-geographic
43997,24936,38.036522,-80.24224,,America/New_York,Green Bank,WV,non-geographic
44000,24942,38.036522,-80.24224,,America/New_York,Green Bank,WV,non-geographic
44005,24950,38.036522,-80.24224,,America/New_York,Green Bank,WV,non-geographic
44009,24958,38.036522,-80.24224,,America/New_York,Green Bank,WV,non-geographic
44010,24961,38.036522,-80.24224,,America/New_York,Green Bank,WV,non-geographic
44027,25004,38.23281,-81.46354,,America/New_York,Dorothy,WV,non-geographic
44032,25010,38.23281,-81.46354,,America/New_York,Dorothy,WV,non-geographic
44035,25018,38.23281,-81.46354,,America/New_York,Dorothy,WV,non-geographic
44041,25026,38.23281,-81.46354,,America/New_York,Dorothy,WV,non-geographic
44053,25046,38.23281,-81.46354,,America/New_York,Dorothy,WV,non-geographic
44072,25079,38.23281,-81.46354,,America/New_York,Dorothy,WV,non-geographic
44081,25095,38.23281,-81.46354,,America/New_York,Dorothy,WV,non-geographic
44097,25122,38.247826,-81.518974,,America/New_York,Montgomery,WV,non-geographic
44112,25147,38.247826,-81.518974,,America/New_York,Montgomery,WV,non-geographic
44115,25150,38.247826,-81.518974,,America/New_York,Montgomery,WV,non-geographic
44132,25182,38.247826,-81.518974,,America/New_York,Montgomery,WV,non-geographic
44159,25250,38.602352,-81.76583,,America/New_York,Hartford City,WV,non-geographic
44163,25256,38.602352,-81.76583,,America/New_York,Hartford City,WV,non-geographic
44164,25258,38.602352,-81.76583,,America/New_York,Hartford City,WV,non-geographic
44178,25279,38.602352,-81.76583,,America/New_York,Hartford City,WV,non-geographic
44179,25281,38.602352,-81.76583,,America/New_York,Hartford City,WV,non-geographic
44180,25283,38.602352,-81.76583,,America/New_York,Hartford City,WV,non-geographic
44196,25317,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44198,25321,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44199,25322,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44200,25323,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44201,25324,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44202,25325,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44203,25326,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44204,25327,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44205,25328,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44206,25329,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44207,25330,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44208,25331,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44209,25332,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44210,25333,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44211,25334,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44212,25335,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44213,25336,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44214,25337,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44215,25338,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44216,25339,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44217,25350,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44218,25356,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44219,25357,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44220,25358,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44221,25360,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44222,25361,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44223,25362,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44224,25364,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44225,25365,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44226,25375,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44228,25389,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44229,25392,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44230,25396,38.35882,-81.63307,,America/New_York,Charleston,WV,non-geographic
44232,25402,39.41944,-78.00828,,America/New_York,Martinsburg,WV,non-geographic
44236,25410,39.41944,-78.00828,,America/New_York,Martinsburg,WV,non-geographic
44244,25423,39.41944,-78.00828,,America/New_York,Martinsburg,WV,non-geographic
44248,25429,39.41944,-78.00828,,America/New_York,Martinsburg,WV,non-geographic
44255,25440,39.41944,-78.00828,,America/New_York,Martinsburg,WV,non-geographic
44256,25441,39.41944,-78.00828,,America/New_York,Martinsburg,WV,non-geographic
44275,25519,38.34299,-82.203224,,America/New_York,Barboursville,WV,non-geographic
44296,25562,38.34299,-82.203224,,America/New_York,Barboursville,WV,non-geographic
44300,25569,38.34299,-82.203224,,America/New_York,Barboursville,WV,non-geographic
